Latitude,Longitude,AQI
42.605816,-72.596689,33.97560975609756
42.612085,-71.306986,29.125
42.64225,-73.75464,35.69565217391305
42.68,-114.2525,14.03225806451613
42.68075,-73.75733,22.4
42.69302,-90.69813,38.225806451612904
42.702223,-73.110414,25.677419354838708
42.731394,-82.793463,30.6
42.751518,-96.707208,26.03448275862069
42.761387,-84.562779,35.55555555555556
42.767786,-86.148577,36.4
42.770837,-71.10229,21.83783783783784
42.842168,-108.736281,50.666666666666664
42.851064,-106.325088,10.625
42.86183,-71.878626,13.24390243902439
42.862531,-71.38014,20.682926829268293
42.869824,-109.87076,21.29032258064516
42.876907,-78.809526,29.22222222222222
42.88759,-73.24984,26.096774193548388
42.894451,-85.852734,33.7
42.921107,-78.765825,35.42857142857143
42.930521,-72.272332,24.666666666666668
42.930708,-87.931983,33.16129032258065
42.93257,-87.93434,41.41935483870968
42.953336,-82.456229,34.5
42.984173,-85.671339,32.4
42.99328,-78.77153,26.8
43.01724,-87.93369,29.878048780487806
43.020075,-88.21507,39.22222222222222
43.047224,-83.670159,31.956521739130434
43.05235,-76.05921,24.45945945945946
43.060975,-87.913504,35.354838709677416
43.0733,-89.4358,37.29032258064516
43.075371,-70.748017,24.333333333333332
43.081667,-107.549444,9.225806451612904
43.10101,-89.35768,36.138888888888886
43.123704,-94.693518,30.5
43.145013,-77.55728,28.714285714285715
43.14618,-77.54817,22.05128205128205
43.42542,-105.388566,2.838709677419355
43.4351,-89.67979,27.105263157894736
43.45776,-110.79799,21.9
43.46611,-88.62111,34.80555555555556
43.48256,-110.74526,13.607142857142858
43.4983,-87.8102,30.93548387096774
43.54792,-96.700769,18.26829268292683
43.55764,-103.48386,7.419354838709677
43.566122,-71.496335,12.714285714285714
43.571391,-83.890721,26.7
43.58031,-116.562676,27.9
43.58925,-119.04872,66.41463414634147
43.600699,-116.347853,24.6
43.608056,-72.982778,36.77777777777778
43.629605,-72.309499,26.70967741935484
43.6483,-105.2133,9.96774193548387
43.660246,-70.268965,38.28947368421053
43.677994,-70.256178,36.25
43.744352,-122.480487,65.9
43.74561,-101.941218,9.387096774193548
43.7775,-91.2269,35.25806451612903
43.799501,-123.053487,41.8
43.996908,-92.450366,36.8780487804878
44.026312,-123.083737,35.333333333333336
44.067224,-123.141352,43.1
44.078352,-103.22824,20.4
44.087397,-103.273777,24.419354838709676
44.089406,-70.214219,27.416666666666668
44.097074,-105.343164,2.5161290322580645
44.299787,-120.844773,35.3
44.307,-86.242649,18.22222222222222
44.30738,-88.39509,25.526315789473685
44.310555,-84.891865,23.225806451612904
44.312319,-69.786717,28.625
44.348604,-96.807299,19.29032258064516
44.373056,-110.830833,6.0
44.373786,-100.287269,17.387096774193548
44.37705,-68.2609,11.024390243902438
44.39308,-73.8589,11.75
44.4438,-95.81789,26.2
44.4762,-73.2106,28.870967741935484
44.50729,-87.99344,27.806451612903224
44.524568,-109.06926,12.6
44.52612,-109.01673,7.806451612903226
44.52839,-72.86884,16.926829268292682
44.551419,-70.546319,27.27777777777778
44.657014,-111.089618,1.9230769230769231
44.706123,-93.285803,35.29032258064516
44.73846,-93.23725,32.18421052631579
44.76249,-91.41445,33.45161290322581
44.78275,-106.96432,26.2
44.791437,-93.512534,30.096774193548388
44.79886,-68.769675,21.52777777777778
44.815142,-106.955933,45.77777777777778
44.817398,-68.772762,20.13888888888889
44.89965,-97.128802,29.741935483870968
44.94805,-93.34315,31.333333333333332
44.95072,-93.09827,33.0
44.95366,-93.25821,29.85
44.95939,-93.03587,34.10958904109589
44.965242,-93.254759,44.77272727272727
45.02124,-92.77525,45.0625
45.02862,-92.78336,22.806451612903224
45.13768,-93.207615,29.48780487804878
45.181897,-113.890285,61.5
45.2066,-90.5972,25.967741935483872
45.20916,-93.66921,26.06451612903226
45.366151,-106.48982,13.225806451612904
45.393497,-122.747894,28.1
45.440295,-105.370283,14.4
45.4625,-98.486111,30.727272727272727
45.496641,-122.602877,28.4
45.528501,-122.972398,35.5
45.549839,-94.13345,29.322580645161292
45.56498,-88.80859,13.03448275862069
45.64336,-122.58737,41.483870967741936
45.806311,-108.425978,27.322580645161292
46.002602,-112.501247,40.23529411764706
46.0519,-89.654,17.06451612903226
46.243621,-114.158889,31.483870967741936
46.288877,-85.950227,12.67741935483871
46.38024,-120.33266,43.87096774193548
46.39674,-94.1303,19.838709677419356
46.493633,-84.364207,37.74193548387097
46.598056,-120.499167,52.09756097560975
46.60234,-90.65615,18.70967741935484
46.658762,-112.013089,40.20634920634921
46.682299,-68.016195,23.97222222222222
46.698422,-68.038403,21.0
46.713694,-92.511722,11.838709677419354
46.743657,-92.165998,23.625
46.81826,-92.08936,15.2
46.825425,-100.76821,22.76829268292683
46.842181,-114.021499,41.1
46.8505,-111.987164,7.2926829268292686
46.851811,-95.846272,24.677419354838708
46.8943,-103.37853,16.161290322580644
46.933754,-96.85535,25.35483870967742
46.99364,-120.545,36.935483870967744
47.012907,-114.224273,50.54838709677419
47.048537,-109.455315,10.129032258064516
47.185833,-101.428056,19.93548387096774
47.1864,-122.4517,51.8235294117647
47.22634,-122.46256,41.166666666666664
47.2875,-122.2144,36.93333333333333
47.298611,-101.766944,28.774193548387096
47.316577,-116.571281,47.073170731707314
47.342423,-102.645864,20.806451612903224
47.355332,-68.321106,32.22222222222222
47.38443,-94.60166,27.40740740740741
47.386111,-122.230278,34.483870967741936
47.523355,-92.536305,23.451612903225808
47.536389,-116.236667,55.63333333333333
47.55975,-122.338265,48.25806451612903
47.568236,-122.308628,29.341463414634145
47.5812,-103.2995,15.838709677419354
47.592675,-122.627397,20.870967741935484
47.597222,-122.319722,40.96774193548387
47.672482,-117.364852,31.387096774193548
47.69978,-117.42635,29.625
47.8679,-104.676944,17.161290322580644
47.878159,-95.029172,32.89655172413793
47.940861,-101.571583,19.0
47.948622,-91.495574,5.935483870967742
47.972085,-89.69098,22.678571428571427
48.054315,-122.171529,46.935483870967744
48.15278,-103.63951,22.193548387096776
48.2469,-121.6031,34.0
48.317507,-107.862471,14.161290322580646
48.363694,-114.189272,35.58064516129032
48.391545,-115.553309,57.16129032258065
48.39999,-119.51896,39.354838709677416
48.52059,-122.61428,22.612903225806452
48.544448,-117.903425,48.29032258064516
48.64193,-102.4018,17.0
48.760036,-122.456463,23.903225806451612
58.388497,-134.567237,42.193548387096776
61.205861,-149.824602,38.41935483870968
61.3267,-149.569707,36.56666666666667
61.534163,-149.031655,44.25
61.598898,-149.10622,21.741935483870968
64.762641,-147.310279,93.10714285714286
64.840672,-147.722461,60.806451612903224
64.84569,-147.727413,62.72222222222222
