"PM25","lon","lat"
6.78258864516129,-80.43627,27.37409
6.75404067741936,-81.16495,27.38257
6.95530132258065,-81.89373,27.38586
5.6017424516129,-80.55412,27.3933
6.81669048387097,-81.28297,27.40095
7.07385516129032,-82.01192,27.4034
5.52551077419355,-80.67201,27.41239
6.85340583870968,-81.40105,27.41919
7.08636032258064,-82.13017,27.4208
5.7938304516129,-80.78996,27.43133
6.99003387096774,-81.51918,27.43729
7.21325225806452,-82.24845,27.43806
5.89785719354839,-80.90797,27.45014
7.97452387096774,-82.3668,27.45519
6.70077467741936,-81.63736,27.45527
6.29604509677419,-81.02603,27.46882
8.90362387096774,-82.48519,27.47219
6.93969367741935,-81.75559,27.4731
6.29273122580645,-80.41453,27.47873
6.66346422580645,-81.14415,27.48736
8.36122903225806,-82.60363,27.48904
7.28131548387097,-81.87389,27.4908
5.53114235483871,-80.53252,27.49797
6.93998987096774,-81.26232,27.50577
7.23728580645161,-81.99223,27.50837
5.55303748387097,-80.65057,27.51709
6.86250951612903,-81.38055,27.52404
7.16018129032258,-82.11061,27.52579
5.93067658064516,-80.76866,27.53606
7.33864167741936,-81.49883,27.54218
7.01930612903226,-82.22905,27.54309
6.09316248387097,-80.88682,27.5549
6.825886,-81.61716,27.56018
7.45939225806452,-82.34754,27.56024
6.11424651612903,-81.00504,27.57361
8.38461225806452,-82.46609,27.57726
6.92127429032258,-81.73554,27.57804
6.74430983870968,-80.39273,27.58339
6.89706693548387,-81.1233,27.59219
7.43100064516129,-82.58468,27.59415
7.66071322580645,-81.85398,27.59577
6.20807532258064,-80.51086,27.60267
7.63549635483871,-81.24162,27.61062
7.57037774193548,-81.97247,27.61337
5.6400694516129,-80.62906,27.62182
6.7817415483871,-81.35999,27.62892
7.30327161290323,-82.09101,27.63082
5.90593638709677,-80.74731,27.64083
6.89748838709677,-81.47842,27.64709
7.40903806451613,-82.2096,27.64814
6.43164406451613,-80.86562,27.6597
7.16706225806452,-81.5969,27.66512
8.22590709677419,-82.32825,27.66533
6.33322880645161,-80.98398,27.67844
8.6005335483871,-82.44694,27.68238
6.94591612903226,-81.71544,27.68302
6.7737865483871,-81.10239,27.69704
7.47808387096774,-81.83402,27.70077
5.94146867741935,-80.48916,27.70741
7.92823977419355,-81.22086,27.71551
7.99791,-81.95267,27.7184
5.72126525806452,-80.60751,27.72658
6.88468135483871,-81.33939,27.73384
7.58442451612903,-82.07136,27.73588
5.81879019354839,-80.7259,27.74562
6.98488538709677,-81.45796,27.75204
7.97544064516129,-82.1901,27.75323
5.824719,-80.84435,27.76453
7.71401322580645,-81.5766,27.7701
9.05293774193548,-82.30889,27.77045
6.17136612903226,-80.96287,27.78329
8.91432483870968,-82.42773,27.78752
7.21273322580645,-81.69528,27.78802
6.40610716129032,-81.08143,27.80193
7.82645290322581,-81.81402,27.80581
5.53586083870968,-80.4674,27.81217
6.71758916129032,-81.20005,27.82043
7.72825774193548,-82.66557,27.82127
8.02041806451613,-81.93281,27.82346
5.39963535483871,-80.58589,27.83138
6.84363812903226,-81.31873,27.83879
8.32878,-82.05165,27.84097
5.60345448387097,-80.70444,27.85045
7.08972764516129,-81.43745,27.85701
8.54284483870968,-82.17055,27.85835
5.51544025806452,-80.82304,27.86938
8.30007064516129,-81.55624,27.8751
9.70181096774194,-82.28949,27.8756
6.09247819354839,-80.9417,27.88818
9.67217451612903,-82.40849,27.8927
7.91063064516129,-81.67507,27.89306
6.60759416129032,-81.06042,27.90685
9.33219548387097,-82.52753,27.90967
8.62324225806452,-81.79396,27.91088
6.6338195483871,-81.17918,27.92537
9.21447064516129,-81.9129,27.92855
5.21923612903226,-80.56422,27.9362
7.47949903225807,-82.76577,27.9432
7.03859064516129,-81.29801,27.94377
9.2992364516129,-82.03189,27.9461
6.49569696774194,-80.68291,27.9553
6.95052225806452,-81.41689,27.96202
9.00391161290323,-82.15094,27.96351
5.58916203225806,-80.80167,27.97427
7.78656,-81.53582,27.98014
9.14797677419355,-82.27003,27.98078
5.74040058064516,-80.92048,27.9931
9.67003225806452,-82.38918,27.99791
8.97495741935484,-81.65481,27.99813
6.25584974193548,-81.03934,28.0118
9.7910970967742,-82.50838,28.01491
8.76951,-81.77385,28.01597
7.17073396774194,-81.15826,28.03036
8.04101419354839,-82.62763,28.03177
8.56183129032258,-81.89294,28.03368
7.56299064516129,-82.74693,28.04849
7.93663161290323,-81.27724,28.04878
8.98567774193548,-82.01208,28.05126
6.44378658064516,-80.66134,28.06019
7.54604516129032,-81.39627,28.06706
8.16832129032258,-82.13128,28.06869
5.47751041935484,-80.78024,28.07919
8.6374464516129,-81.51536,28.08521
8.36921258064516,-82.25053,28.08599
5.83014912903226,-80.8992,28.09805
8.55965806451613,-82.36983,28.10315
8.40925161290323,-81.63449,28.10323
6.40033219354839,-81.01822,28.11678
8.85180838709677,-82.48918,28.12018
7.42473677419355,-81.75368,28.1211
6.96049277419355,-81.13729,28.13537
8.3206229032258,-82.60858,28.13706
7.62560806451613,-81.87292,28.13884
7.74613677419355,-82.72803,28.15381
9.20506677419355,-81.25642,28.15382
8.02899935483871,-81.99223,28.15644
8.70132709677419,-81.3756,28.17213
7.49239580645161,-82.11157,28.17391
5.68285903225806,-80.75876,28.18414
9.44515580645161,-81.49483,28.19031
8.35153580645161,-82.23097,28.19123
5.46011912903226,-80.87787,28.20303
8.54601,-81.61412,28.20836
8.90011161290323,-82.35043,28.20842
5.84531290322581,-80.99704,28.22179
8.54267548387097,-82.46993,28.22548
6.95514096774194,-81.73347,28.22626
6.94370741935484,-81.11626,28.24041
8.44237129032258,-82.58949,28.24239
6.63944838709677,-81.85286,28.24403
9.9941535483871,-81.23553,28.25889
8.16763258064516,-82.70909,28.25917
6.62592,-81.97231,28.26166
11.0064306451613,-81.35487,28.27724
7.14261032258065,-82.09181,28.27915
6.12726012903226,-80.73722,28.28912
9.85129451612903,-81.47426,28.29545
8.02053935483871,-82.21136,28.29651
5.36855909677419,-80.85648,28.30804
8.97252096774194,-81.5937,28.31352
7.48060870967742,-82.33097,28.31373
5.56552903225806,-80.9758,28.32683
7.73887935483871,-82.45063,28.33081
7.50338032258065,-81.7132,28.33145
6.14517751612903,-81.09518,28.34548
9.1366035483871,-82.57034,28.34775
6.74135096774194,-81.83275,28.34925
8.17414387096774,-81.21461,28.36399
8.10701967741936,-82.69009,28.36456
6.30111741935484,-81.95235,28.36691
9.64931032258064,-81.33409,28.38237
6.75482806451613,-82.072,28.38443
8.94476741935484,-81.45363,28.40061
7.44696580645161,-82.19171,28.40182
5.71496070967742,-80.83504,28.41308
7.91081032258065,-81.57323,28.41871
7.39673225806452,-82.31147,28.41906
5.42921390322581,-80.95451,28.4319
7.6964364516129,-82.43127,28.43617
7.41593967741935,-81.69287,28.43667
6.17710490322581,-81.07404,28.45058
9.88330129032258,-82.55114,28.45314
7.2657064516129,-81.81258,28.4545
7.80212774193548,-81.19362,28.46912
7.81488225806452,-82.67105,28.46997
6.53901709677419,-81.93233,28.47219
9.12177258064516,-81.31326,28.48753
6.66961451612903,-82.05214,28.48974
9.54707741935484,-81.43295,28.5058
7.23284806451613,-82.172,28.50715
5.96900009677419,-80.81354,28.51815
9.40905,-81.5527,28.52393
7.59464677419355,-82.29191,28.52443
5.33203193548387,-80.93316,28.537
7.53552161290323,-82.41187,28.54156
8.41152903225806,-81.67249,28.54192
6.02232390322581,-81.05283,28.55571
8.48403290322581,-82.53189,28.55856
8.48386419354839,-81.79235,28.55978
7.55643451612903,-81.17257,28.57428
7.59656258064516,-82.65195,28.57542
7.38604129032258,-81.91226,28.5775
8.39410580645161,-81.29236,28.59272
7.34770129032258,-82.03222,28.59508
8.8238664516129,-81.41221,28.61102
7.44026225806452,-82.15224,28.61252
8.03344258064516,-81.5321,28.62918
7.1977435483871,-82.2723,28.62982
5.36191083870968,-80.91175,28.64213
7.52103935483871,-82.39242,28.64699
6.87482451612903,-81.65206,28.6472
5.51226474193548,-81.03159,28.66087
8.03517677419355,-82.51259,28.66401
7.68843,-81.77207,28.66509
6.66321451612903,-81.15147,28.67947
8.03859419354839,-82.63281,28.6809
7.66705806451613,-81.89214,28.68283
7.57193709677419,-81.27142,28.69794
7.8696664516129,-82.01225,28.70044
7.8043735483871,-81.39142,28.71627
7.95179290322581,-82.13242,28.71791
7.79106677419355,-81.51147,28.73446
7.51642806451613,-82.25264,28.73524
5.23395212903226,-80.89029,28.74729
8.24441064516129,-82.37292,28.75244
7.68679290322581,-81.63158,28.75251
5.43156890322581,-81.01028,28.76606
8.43731129032258,-82.49324,28.76949
7.95951,-81.75174,28.77043
6.30607774193548,-81.13032,28.78469
7.86294,-82.61362,28.78641
8.12456870967742,-81.87196,28.7882
7.63912129032258,-81.25041,28.80319
9.45696258064516,-81.99223,28.80584
7.34106870967742,-81.37057,28.82155
8.3064229032258,-82.11255,28.82334
6.68261290322581,-81.49078,28.83977
7.62174806451613,-82.23293,28.8407
5.07542932258065,-80.86877,28.85247
7.27717387096774,-81.61104,28.85785
7.91926387096774,-82.35336,28.85792
5.41593506451613,-80.98891,28.87127
8.66650967741936,-82.47384,28.875
7.51988064516129,-81.73135,28.8758
6.29102838709677,-81.10911,28.88994
8.07629516129032,-82.59437,28.89194
7.88302580645161,-81.85173,28.8936
8.13520741935484,-81.22935,28.90847
11.9360416129032,-81.97215,28.91127
6.73782419354839,-81.34966,28.92686
8.72916838709677,-82.09263,28.92879
6.30829193548387,-81.47002,28.94511
8.26092838709677,-82.21317,28.94618
6.24531387096774,-81.59045,28.96322
7.51598483870968,-82.33375,28.96343
5.72264683870968,-80.96749,28.97652
7.85829967741935,-82.45438,28.98054
6.30852516129032,-81.71091,28.98119
6.11482129032258,-81.08784,28.99522
7.95680290322581,-82.57507,28.99751
6.59881709677419,-81.83144,28.99903
6.51253774193548,-81.20824,29.01377
8.39051612903226,-82.69581,29.01434
8.34717258064516,-81.95203,29.01672
6.90556838709677,-81.3287,29.03219
9.01132580645161,-82.07265,29.03428
6.02665451612903,-81.44923,29.05047
9.47242580645161,-82.19334,29.05169
5.88442064516129,-81.56979,29.06861
8.33488806451613,-82.31409,29.06897
7.49781096774194,-82.43488,29.08611
5.88137387096774,-81.69042,29.08662
6.8547364516129,-81.06651,29.10052
7.1661,-82.55573,29.10311
6.16440483870968,-81.8111,29.10448
6.5446364516129,-81.18707,29.11911
7.08214161290323,-82.67662,29.11997
6.79059387096774,-81.93184,29.1222
6.69024935483871,-82.79756,29.13669
6.27729032258065,-81.30769,29.13756
8.52615612903226,-82.05264,29.13979
6.29598322580645,-81.42836,29.15587
8.03015419354839,-82.17348,29.15723
5.90943225806452,-81.5491,29.17404
7.04873774193548,-82.29437,29.17454
6.92332258064516,-82.41532,29.19171
5.75250967741936,-81.66988,29.19207
6.82539096774194,-81.04514,29.20585
6.95124483870968,-82.53632,29.20873
6.1155235483871,-81.79071,29.20996
6.61331516129032,-81.16585,29.22447
7.28075806451613,-82.65737,29.22562
6.27239903225806,-81.91161,29.22771
6.43811516129032,-82.77848,29.24236
5.91653,-81.28662,29.24295
7.07432580645161,-82.03255,29.24533
6.16111903225806,-82.89964,29.25897
5.98007451612903,-81.40745,29.26129
7.04695193548387,-82.15355,29.2628
5.84134032258064,-83.02084,29.27544
5.98275967741935,-81.52834,29.27949
6.62336064516129,-82.2746,29.28013
6.52730967741936,-82.39571,29.29733
5.94530258064516,-81.64927,29.29755
6.88097193548387,-82.51687,29.31438
6.01557419354839,-81.77026,29.31547
6.06801935483871,-81.14457,29.32986
6.66908580645161,-82.63808,29.3313
6.01946516129032,-81.89132,29.33325
6.15382870967742,-82.75934,29.34807
5.91145161290323,-81.2655,29.34837
6.23827935483871,-82.01242,29.35089
6.23871387096774,-82.88065,29.3647
5.96935290322581,-81.38648,29.36674
6.54513935483871,-82.13358,29.3684
5.78840741935484,-83.00201,29.3812
6.05104838709677,-81.50752,29.38497
6.52300225806452,-82.25478,29.38576
5.71258806451613,-83.12343,29.39755
6.56781032258065,-82.37605,29.40298
6.25303129032258,-81.62862,29.40306
7.15725741935484,-82.49737,29.42006
6.14972677419355,-81.74976,29.42101
6.02918580645161,-81.12323,29.43527
7.24365516129032,-82.61873,29.43701
6.09559451612903,-81.87097,29.43882
6.39862677419355,-82.74015,29.45381
6.54632419354839,-81.24431,29.45381
6.22876548387097,-81.99223,29.45649
6.55498967741935,-82.86163,29.47047
6.29903677419355,-81.36546,29.47221
6.17562322580645,-82.11355,29.47402
5.95113161290323,-82.98315,29.48699
6.22879774193548,-81.48665,29.49047
6.43947096774194,-82.23492,29.49141
5.77034419354839,-83.10471,29.50337
6.51647903225807,-81.6079,29.50859
6.81702,-82.35633,29.50866
5.50712451612903,-83.22634,29.51961
7.06391322580645,-82.47781,29.52577
6.49795903225806,-81.72921,29.52657
5.55979096774194,-83.34801,29.5357
6.98105419354839,-82.59933,29.54274
6.14305548387097,-81.85057,29.54441
7.07605451612903,-81.22308,29.55928
6.69632129032258,-82.72091,29.55957
6.32455290322581,-81.97199,29.56211
6.50944741935484,-82.84254,29.57626
6.32673193548387,-81.34437,29.57771
6.42054451612903,-82.09346,29.57967
6.27108548387097,-82.96422,29.5928
6.46103612903226,-81.46572,29.596
6.66205548387097,-82.21499,29.59709
6.25866387096774,-83.08595,29.60921
6.9273264516129,-81.58714,29.61415
8.05377290322581,-82.33657,29.61437
5.60027741935484,-83.20773,29.62547
8.23360096774194,-82.4582,29.63151
7.69856258064516,-81.7086,29.63216
5.45620483870968,-83.32957,29.6416
7.23462580645161,-82.57988,29.6485
6.56098870967742,-81.83012,29.65003
5.89157032258064,-81.20177,29.66478
6.77652419354839,-82.70162,29.66536
6.62759096774194,-81.9517,29.66776
6.37756741935484,-82.82341,29.68207
6.63363032258065,-81.32323,29.68324
6.3223335483871,-82.07333,29.68535
6.28257677419355,-82.94525,29.69865
6.59120774193548,-81.44474,29.70156
6.47697774193548,-82.19501,29.7028
6.17769967741935,-83.06714,29.71508
6.64483387096774,-81.56631,29.71974
6.86021806451613,-82.31675,29.7201
5.71940096774194,-83.18908,29.73137
6.98211290322581,-82.43854,29.73727
6.9301064516129,-81.68793,29.73778
4.88769064516129,-85.05642,29.74621
5.45598064516129,-83.31107,29.74752
6.89323548387097,-82.56038,29.75429
6.57562967741935,-81.80962,29.75568
4.86831580645161,-85.17879,29.76018
5.43963580645161,-83.43311,29.76353
6.67519032258065,-82.68227,29.77118
6.49619967741936,-81.93134,29.77343
5.08818451612903,-85.3012,29.774
5.58115451612903,-83.55521,29.7794
4.9254735483871,-85.42365,29.78769
6.33174225806452,-82.80422,29.78792
7.63655387096774,-81.30204,29.7888
6.53592451612903,-82.05313,29.79105
6.30399064516129,-82.92622,29.80452
6.83474161290323,-81.42371,29.80715
6.25232129032258,-82.17498,29.80853
5.77142870967742,-83.04827,29.82098
4.91168774193548,-84.79529,29.82403
6.58955548387097,-81.54543,29.82535
6.31572838709677,-82.29688,29.82586
5.50536419354839,-83.17037,29.8373
4.87297548387097,-84.91773,29.83831
6.36507806451613,-82.41882,29.84306
6.67149032258065,-81.66721,29.84342
4.94245096774194,-85.04022,29.85245
5.36298096774194,-83.29253,29.85347
6.74007612903226,-82.54082,29.86011
6.3166135483871,-81.78905,29.86135
5.00733225806452,-85.16275,29.86644
5.4053535483871,-83.41473,29.86951
6.73061,-82.66288,29.87702
6.46297322580645,-81.91094,29.87914
5.25944258064516,-85.28533,29.88029
5.54371903225806,-83.53698,29.8854
6.51526838709677,-82.78499,29.89379
5.09366612903226,-85.40794,29.894
6.38370806451613,-82.03289,29.89678
5.47557612903226,-83.65928,29.90115
6.39351064516129,-82.90715,29.91042
7.01170387096774,-81.40261,29.91276
6.5927564516129,-82.15489,29.91429
5.29755516129032,-84.65617,29.91581
5.8475664516129,-83.02936,29.9269
5.12562258064516,-84.77872,29.93025
7.36481741935484,-81.5245,29.93099
6.18322193548387,-82.27695,29.93165
5.58450096774194,-83.15162,29.94325
5.03188838709678,-84.90134,29.94456
6.30633903225806,-82.39906,29.94887
7.18203709677419,-81.64644,29.94909
5.08464516129032,-85.02399,29.95871
5.44204064516129,-83.27393,29.95945
6.35659774193548,-82.52122,29.96595
6.96394258064516,-81.76843,29.96705
5.07975806451613,-85.14668,29.97273
5.40447290322581,-83.39629,29.97551
6.70191548387097,-82.64343,29.98289
6.71851225806452,-81.89048,29.98486
5.03869935483871,-85.26942,29.9866
5.78285193548387,-83.51871,29.99143
6.22821290322581,-84.39409,29.99267
6.55303032258064,-82.7657,29.99969
5.00125677419355,-85.3922,30.00033
6.45583258064516,-82.01259,30.00254
5.43231741935484,-83.64117,30.00721
5.57340387096774,-84.51672,30.00742
5.22870903225806,-85.51501,30.01392
6.62531806451613,-82.88802,30.01634
6.90859258064516,-81.38146,30.01839
6.37334870967742,-82.13475,30.02007
6.11436193548387,-84.6394,30.02203
5.36707774193548,-83.76368,30.02284
6.25933903225806,-83.01039,30.03285
5.27666419354839,-84.76212,30.0365
7.93369451612903,-81.5035,30.03666
