"PM25","lon","lat"
2.04835203225806,-115.63864,33.69522
2.03127583870968,-114.97636,33.69745
2.43615109677419,-116.83614,33.70218
3.26257387096774,-116.17385,33.71167
4.6509564516129,-117.37159,33.71276
2.10866470967742,-115.51144,33.71715
2.08181935483871,-114.84898,33.71862
7.45949032258064,-117.90717,33.72072
1.91605767741935,-116.70928,33.7255
2.11640051612903,-116.04678,33.73423
6.62975096774194,-117.24489,33.73671
2.13260748387097,-115.38417,33.73894
2.14122790322581,-114.72151,33.73963
6.20689129032258,-117.78063,33.74529
2.25862148387097,-116.58235,33.74868
7.9269335483871,-118.31647,33.75124
1.88616990322581,-115.91964,33.75664
2.20478316129032,-114.59399,33.7605
5.24621903225806,-117.1181,33.76051
2.00755809677419,-115.25683,33.76058
4.57272870967742,-117.65401,33.76971
3.36100967741935,-116.45535,33.77172
1.90314090322581,-115.79243,33.7789
1.962004,-115.12941,33.78207
4.03381580645161,-116.99124,33.78417
4.64505161290323,-117.5273,33.79399
3.22962967741935,-116.32826,33.79461
1.93016035483871,-115.66513,33.80102
8.96945225806452,-118.06347,33.80119
1.95474441935484,-115.00192,33.80341
2.58891106451613,-116.8643,33.80768
2.12371567741936,-116.2011,33.81734
4.94710677419355,-117.40051,33.81812
1.98498825806452,-115.53777,33.82299
1.96950319354839,-114.87437,33.82461
8.64131967741935,-117.93684,33.82594
2.18253712903226,-116.73728,33.83104
1.86689877419355,-116.07386,33.83994
6.36637193548387,-117.27364,33.84211
1.943984,-115.41032,33.84481
2.01726032258065,-114.74673,33.84566
7.26621322580645,-117.81013,33.85055
2.43125812903226,-116.61018,33.85426
9.36717741935484,-118.34673,33.85636
1.81838016129032,-115.94655,33.86238
4.82598516129032,-117.14669,33.86595
1.91926635483871,-115.28281,33.86649
2.03820667741936,-114.61903,33.86656
5.63087806451613,-117.68334,33.87501
3.14608516129032,-116.483,33.87733
10.4773151612903,-118.2201,33.88144
1.87778125806452,-115.81916,33.88468
1.91684551612903,-115.15522,33.88801
3.63918225806452,-117.01965,33.88964
6.60848419354839,-117.55647,33.89933
2.02630316129032,-116.35575,33.90025
10.1910632258065,-118.09339,33.90638
1.91223880645161,-115.6917,33.90683
1.88726261290323,-115.02756,33.90939
2.78326841935484,-116.89255,33.91319
1.87183864516129,-116.22842,33.92303
7.01167129032258,-117.4295,33.9235
1.94783583870968,-115.56416,33.92884
1.86851751612903,-114.89983,33.93062
8.89578677419355,-117.9666,33.93118
2.33320661290323,-116.76536,33.93659
1.74031887096774,-116.10101,33.94566
6.64797838709677,-117.30247,33.94753
1.90746883870968,-115.43655,33.95069
1.87819693548387,-114.77202,33.9517
7.98428548387097,-117.83972,33.95582
2.18177761290323,-116.63809,33.95985
11.1275006451613,-118.37707,33.96148
1.82746048387097,-115.97353,33.96814
4.85248709677419,-117.17535,33.9714
1.89742967741935,-115.30885,33.9724
1.91359370967742,-114.64414,33.97263
8.32419258064516,-117.71276,33.98032
2.30462725806452,-116.51074,33.98295
11.728055483871,-118.25027,33.98661
1.88845458064516,-115.84597,33.99047
2.09481787096774,-114.5162,33.99341
1.89793367741935,-115.1811,33.99396
3.56707483870968,-117.04815,33.99513
8.77157967741936,-117.58572,34.00468
1.91358374193548,-116.38332,34.00591
10.8872796774194,-118.12339,34.01159
1.93522561290323,-115.71833,34.01266
1.84369490322581,-115.05326,34.01537
2.09493122580645,-116.92088,34.01872
1.73773135483871,-116.25582,34.02872
7.70125741935484,-117.45859,34.02888
1.97410038709677,-115.59062,34.03469
9.58424677419355,-117.99643,34.03642
1.79629058064516,-114.92535,34.03663
7.10217516129032,-118.53436,34.04131
1.7042305483871,-116.79351,34.04215
1.74162432258065,-116.12824,34.05139
7.47203838709677,-117.33138,34.05295
1.913568,-115.46284,34.05659
1.83111522580645,-114.79738,34.05775
8.07400096774193,-117.86938,34.0611
1.60664070967742,-116.66608,34.06544
9.84030193548387,-118.40749,34.06662
1.91886629032258,-116.00059,34.07391
5.2925535483871,-117.20409,34.07686
1.89593041935484,-115.33498,34.07833
1.86752641935484,-114.66933,34.07871
6.88419935483871,-117.74226,34.08564
1.76944077419355,-116.53856,34.08858
10.350305483871,-118.28053,34.09178
4.30419709677419,-118.81886,34.09528
2.00643,-115.87286,34.09627
1.98728322580645,-114.54121,34.09953
1.88948596774194,-115.20705,34.09992
2.76886170967742,-117.07673,34.10063
5.73796387096774,-117.61504,34.11003
2.07698767741935,-116.41096,34.11158
8.51999967741936,-118.15348,34.1168
2.09114729032258,-115.74505,34.11849
2.19846283870968,-114.41302,34.1202
4.94033,-118.69199,34.12092
1.82417635483871,-115.07904,34.12136
1.7352554516129,-116.94928,34.12425
5.3040764516129,-117.48775,34.13428
1.83275229032258,-116.28329,34.13443
1.98257906451613,-115.61716,34.14056
6.72996129032258,-118.02635,34.14167
1.81967058064516,-114.95097,34.14266
6.36184096774194,-118.56503,34.14641
1.35551967741935,-116.82175,34.14772
5.0060564516129,-119.10377,34.14851
1.83990093548387,-116.15554,34.15713
5.13574209677419,-117.36037,34.15838
1.91976225806452,-115.4892,34.16249
1.77891758064516,-114.82281,34.16381
5.07135935483871,-117.89914,34.16639
1.36293280645161,-116.69414,34.17105
8.01301483870968,-118.438,34.17176
5.11317129032258,-118.97691,34.17448
2.73975387096774,-116.02772,34.17968
3.62063141935484,-117.23292,34.18233
1.87465803225806,-115.36118,34.18427
1.79992848387097,-114.69459,34.18481
3.51200587096774,-117.77184,34.19097
1.51339483870968,-116.56645,34.19423
6.76019096774194,-118.31087,34.19696
4.88957709677419,-118.84996,34.20031
2.47709838709677,-115.89981,34.20208
1.91389303225806,-114.56629,34.20565
1.82369225806452,-115.23307,34.20589
2.30293512903226,-117.10538,34.20613
2.71751912903226,-117.64445,34.2154
1.72897374193548,-116.43869,34.21726
4.55281809677419,-118.18365,34.22202
2.16324967741935,-115.77184,34.22434
4.67182806451613,-118.72292,34.22599
1.95383851612903,-114.43793,34.22636
1.76376258064516,-115.10489,34.22737
1.64277148387097,-116.97776,34.22979
2.97237212903226,-117.517,34.23968
1.85289077419355,-116.31084,34.24014
2.00828864516129,-115.64378,34.24644
2.29195258064516,-114.30949,34.24691
3.21551229032258,-118.05635,34.24693
1.77423964516129,-114.97664,34.2487
5.36400870967742,-118.59579,34.25152
1.46360541935484,-116.85006,34.2533
4.29593548387097,-119.13528,34.25347
2.58706096774194,-116.18292,34.26288
3.69131393548387,-117.38945,34.26382
2.48039161290323,-114.18099,34.26731
1.9303495483871,-115.51565,34.2684
1.74654877419355,-114.84831,34.26988
2.84422793548387,-117.92897,34.27169
1.37780909677419,-116.72228,34.27666
6.08266870967742,-118.46858,34.27691
4.02035419354839,-119.00826,34.27948
5.81204612903226,-116.05492,34.28547
3.33533883870968,-117.26183,34.28781
1.82604677419355,-115.38744,34.29021
1.77578170967742,-114.71992,34.29091
2.33104406451613,-117.80151,34.2963
1.4845564516129,-116.59443,34.29988
4.09126416129032,-118.34129,34.30215
3.68489258064516,-118.88113,34.30535
2.59861490322581,-115.92685,34.3079
2.34901235483871,-117.13412,34.31165
1.8417845483871,-114.59145,34.31179
1.76429729032258,-115.25917,34.31187
1.84088258064516,-117.67396,34.32077
1.66931570967742,-116.46649,34.32295
2.85007135483871,-118.21391,34.32724
2.02733780645161,-115.7987,34.33019
3.67290741935484,-118.75393,34.33107
3.18008077419355,-119.29399,34.33224
1.92207383870968,-114.46291,34.33252
1.67661325806452,-115.13081,34.33339
2.09159516129032,-117.00632,34.33534
2.17356519354839,-117.54633,34.34509
1.87088080645161,-116.33848,34.34587
2.39855332258065,-118.08644,34.35219
1.94788987096774,-115.67047,34.35233
2.67581774193548,-114.3343,34.35311
1.70789819354839,-115.00239,34.35475
3.7221954516129,-118.62664,34.35664
2.73759190322581,-119.16689,34.35844
2.24785370967742,-116.87846,34.35889
2.2164755483871,-116.21038,34.36864
3.38945322580645,-117.41861,34.36927
1.86154887096774,-115.54217,34.37432
1.73695048387097,-114.87389,34.37596
2.20591925806452,-117.95889,34.37699
4.23401612903226,-118.49926,34.38206
1.63009148387097,-116.7505,34.38229
2.76756103225806,-119.03969,34.38449
2.37329406451613,-116.08221,34.39126
4.31470796774193,-117.29081,34.39329
1.78163593548387,-115.41379,34.39617
1.7577394516129,-114.74532,34.39703
1.95101316129032,-117.83125,34.40165
1.61768648387097,-116.62247,34.40554
3.25937390322581,-118.3718,34.40734
2.67560951612903,-118.91241,34.41039
2.80027029032258,-119.45303,34.41079
1.89521006451613,-115.95396,34.41373
2.62435412903226,-117.16293,34.41717
1.72461674193548,-115.28534,34.41787
1.81756519354839,-114.61668,34.41794
1.84665987096774,-117.70354,34.42615
1.73214119354839,-116.49437,34.42864
2.66432964516129,-118.24425,34.43248
1.90095558064516,-115.82564,34.43606
2.73353687096774,-118.78503,34.43615
2.4922454516129,-119.32585,34.43717
1.93405758064516,-114.48796,34.43871
1.64407880645161,-115.15681,34.43941
2.2568304516129,-117.03497,34.4409
2.19507880645161,-117.57573,34.45051
1.91662525806452,-116.36618,34.4516
2.47674196774194,-118.11661,34.45746
1.85812683870968,-115.69724,34.45823
4.09012774193548,-114.35918,34.45932
1.64368206451613,-115.02821,34.46081
3.13978412903226,-118.65757,34.46176
3.18888109677419,-119.73959,34.46239
2.19423229032258,-119.19858,34.46341
2.26000090322581,-116.90693,34.46449
1.98130619354839,-116.23792,34.4744
3.19962096774194,-117.44785,34.47472
1.80320306451613,-115.56876,34.48026
1.66766219354839,-114.89954,34.48205
2.30893493548387,-117.98889,34.4823
2.57709264516129,-120.15359,34.48606
3.26676548387097,-118.53002,34.48723
1.75992470967742,-116.77881,34.48792
2.34560790322581,-119.61241,34.48911
2.02248035483871,-119.07121,34.4895
1.99756151612903,-116.10957,34.49706
5.54157,-117.31988,34.49879
1.75503264516129,-115.44021,34.50214
1.71936222580645,-114.77079,34.50315
2.13069093548387,-117.86108,34.507
1.77387806451613,-116.65061,34.51121
3.01468993548387,-118.40239,34.51255
2.36379609677419,-120.02652,34.51326
2.19767887096774,-118.94376,34.51544
2.13078180645161,-119.48515,34.51568
1.87628519354839,-115.98116,34.51957
3.62290935483871,-117.19183,34.5227
1.68948496774194,-115.31158,34.52386
1.79632925806452,-114.64198,34.5241
2.08299670967742,-117.7332,34.53154
1.81458716129032,-116.52233,34.53435
2.54850767741935,-120.4409,34.53585
2.9491665483871,-118.27467,34.53772
2.3409125483871,-119.89937,34.54031
2.31566419354839,-118.81622,34.54124
1.79625806451613,-115.85265,34.54193
1.94036296774194,-119.3578,34.5421
1.89813709677419,-114.51308,34.5449
1.60697841935484,-115.18288,34.54544
2.32721474193548,-117.0637,34.54647
2.36075316129032,-117.60522,34.55593
1.93271451612903,-116.39397,34.55734
3.26769741935484,-118.14687,34.56274
2.40176951612903,-120.31385,34.56338
1.73683648387097,-115.72408,34.56414
1.62503280645161,-115.05411,34.56687
2.55083864516129,-118.68859,34.56689
2.25358125806452,-119.77212,34.56721
1.77578535483871,-119.23035,34.56838
1.92694638709677,-116.93549,34.57009
2.99379180645161,-117.47717,34.58018
1.89960419354839,-116.26553,34.58018
1.70308503225806,-115.59543,34.5862
3.15971938709677,-118.01897,34.58762
1.63665029032258,-114.92526,34.58815
2.5617064516129,-120.18671,34.59076
2.52859116129032,-118.56087,34.5924
1.81874393548387,-116.80719,34.59356
2.0752804516129,-119.64478,34.59397
1.77069467741935,-119.10282,34.59451
1.92379990322581,-116.13702,34.60287
4.44830516129032,-117.34903,34.60429
1.66105425806452,-115.46671,34.60811
1.68514748387097,-114.79634,34.60928
2.51816783870968,-117.891,34.61235
2.87468864516129,-120.60156,34.61276
1.79113035483871,-116.67882,34.61689
2.47159425806452,-118.43307,34.61776
2.40053816129032,-120.05949,34.618
1.96862312903226,-118.9752,34.6205
1.95968735483871,-119.51735,34.62058
1.88066583870968,-116.00842,34.62542
3.13097451612903,-117.22081,34.62824
1.68232135483871,-115.33791,34.62988
1.76951548387097,-114.66734,34.63026
2.3816595483871,-117.76294,34.63693
1.76583448387097,-116.55037,34.64006
2.96217438709677,-120.47444,34.64047
2.9363035483871,-118.30518,34.64297
2.27608877419355,-119.93216,34.64509
2.15540783870968,-118.8475,34.64634
1.77994658064516,-119.38983,34.64705
1.75395325806452,-115.87975,34.64781
1.93815935483871,-114.53828,34.65109
1.62428687096774,-115.20903,34.65149
2.98245516129032,-117.09251,34.65205
2.37715041935484,-117.6348,34.66137
1.98968941935484,-116.42184,34.66309
3.51183325806452,-118.17721,34.66803
2.49972338709677,-120.34724,34.66804
1.7165915483871,-115.751,34.67006
2.47076025806452,-118.7197,34.67203
2.08008435483871,-119.80475,34.67204
1.62946206451613,-115.08008,34.67295
1.65885212903226,-119.26222,34.67336
2.0216294516129,-116.96412,34.6757
2.45572696774194,-117.50657,34.68565
2.02084132258065,-116.29322,34.68596
1.66030558064516,-115.62218,34.69215
3.08277625806452,-118.04915,34.69295
1.60915103225806,-114.95105,34.69426
2.4218615483871,-120.21993,34.69547
2.35808977419355,-118.59181,34.69757
1.97612164516129,-119.67725,34.69883
1.84180051612903,-116.83566,34.69921
1.61694167741935,-119.13452,34.69954
2.03836483870968,-116.16453,34.70869
3.15204309677419,-117.37827,34.70979
1.60292190322581,-115.49327,34.7141
1.66911474193548,-114.82195,34.71542
2.58327083870968,-117.92101,34.71772
1.78213909677419,-116.70711,34.72257
2.33095183870968,-120.09254,34.72274
2.16859677419355,-118.46384,34.72297
1.97205358064516,-119.54964,34.72549
1.77719506451613,-119.00674,34.72556
1.84251619354839,-116.03577,34.73127
2.72229203225806,-117.24987,34.73378
1.60076822580645,-115.3643,34.73589
1.75126851612903,-114.69279,34.73644
2.43994222580645,-117.79277,34.74234
2.83405222580645,-120.50809,34.74509
1.8228544516129,-116.57848,34.74578
2.1770944516129,-118.33578,34.74822
2.20505612903226,-119.96505,34.74988
2.18316012903226,-118.87885,34.75144
1.80906038709677,-119.42196,34.75199
1.73819906451613,-115.90691,34.7537
2.17751238709677,-114.56355,34.7573
1.68120903225806,-115.23524,34.75754
2.44782861290323,-117.12139,34.75763
2.19863964516129,-117.66446,34.76681
2.88685290322581,-116.44978,34.76884
2.68288003225806,-120.38071,34.77271
2.36175970967742,-118.20763,34.77332
1.64719912903226,-115.77799,34.77598
2.05957364516129,-119.83747,34.77686
2.70264522580645,-118.75089,34.77717
1.55125558064516,-119.29418,34.77835
1.62947722580645,-115.10612,34.77903
1.99512064516129,-116.99284,34.78132
2.19246106451613,-117.53606,34.79113
2.32717732258065,-116.32099,34.79176
1.59138009677419,-115.64899,34.79811
2.19669325806452,-118.07941,34.79828
2.53961003225806,-120.25324,34.80017
1.61254074193548,-114.97692,34.80038
2.28435396774194,-118.62283,34.80275
2.04983867741935,-119.70979,34.8037
1.38770548387097,-119.16631,34.80456
1.90759932258064,-116.8642,34.80486
2.01946238709677,-116.19213,34.81452
2.36816,-117.40758,34.81531
1.55436503225806,-115.51992,34.82009
1.66936609677419,-114.84765,34.82158
2.2099164516129,-117.95109,34.82309
2.37031206451613,-120.12569,34.8275
1.88477367741935,-118.49469,34.82819
2.03803693548387,-116.73548,34.82826
2.19604732258064,-119.58203,34.83039
1.57995635483871,-119.03835,34.83063
1.78560551612903,-116.06319,34.83713
2.63161574193548,-117.27901,34.83934
1.54601548387097,-115.39077,34.84192
1.78680122580645,-114.7183,34.84262
2.20330470967742,-117.82269,34.84774
3.00104961290323,-120.54183,34.84972
2.03007780645161,-116.60668,34.85151
1.80687741935484,-118.36646,34.85348
2.29624770967742,-119.99802,34.85467
2.31422329032258,-118.91031,34.85655
2.15135058064516,-119.45417,34.85694
1.72384335483871,-115.93417,34.8596
2.74785025806452,-117.15037,34.86322
2.99839806451613,-114.58888,34.86352
1.51599535483871,-115.26154,34.8636
1.99898529032258,-117.6942,34.87225
2.27220819354839,-116.4778,34.8746
3.54789519354839,-120.41428,34.87738
1.98902509677419,-118.23815,34.87862
2.20562064516129,-119.87028,34.88169
1.641568,-115.80507,34.88191
2.74165716129032,-118.78217,34.88232
1.96184483870968,-119.32623,34.88334
1.56232887096774,-115.13224,34.88513
2.94114967741936,-117.02164,34.88694
1.99462235483871,-117.56563,34.89661
1.89420632258064,-116.34884,34.89755
2.02453029032258,-118.10975,34.90361
1.60860677419355,-115.67589,34.90407
2.59331603225806,-120.28665,34.90488
1.57536367741935,-115.00286,34.90651
2.20014112903226,-118.65395,34.90794
2.30044829032258,-119.74244,34.90858
1.83182241935484,-119.19819,34.9096
2.20213290322581,-116.89282,34.91053
1.81799674193548,-116.2198,34.92035
1.97070738709677,-117.43697,34.92083
1.52620790322581,-115.54664,34.92609
1.63050548387097,-114.87341,34.92773
2.15465,-117.98126,34.92846
2.44538641935484,-120.15892,34.93225
1.79364035483871,-118.52563,34.93342
2.01792387096774,-116.76393,34.93396
2.60743974193548,-119.6145,34.93531
2.07659835483871,-119.07006,34.9357
1.78410177419355,-116.09068,34.943
2.11781938709677,-117.30824,34.94489
1.49169158064516,-115.41731,34.94795
1.7349595483871,-114.74389,34.94881
2.22652570967742,-117.85268,34.95316
3.46332809677419,-120.57566,34.95435
2.09367919354839,-116.63496,34.95724
1.7410144516129,-118.39723,34.95874
2.44590370967742,-120.0311,34.95946
2.87475470967742,-118.94185,34.96166
2.82851790322581,-119.48648,34.9619
1.73506051612903,-115.96149,34.9655
1.9959264516129,-117.17942,34.96881
1.4909585483871,-115.28791,34.96967
2.09696712903226,-117.72403,34.9777
2.09520738709677,-116.50591,34.98037
3.43632141935484,-120.44795,34.98205
1.81987274193548,-118.26875,34.98392
2.50862877419355,-119.90318,34.98653
2.90938529032258,-118.81354,34.98747
1.6695944516129,-115.83221,34.98785
2.92128516129032,-119.35837,34.98834
1.52874416129032,-115.15843,34.99123
1.78196648387097,-117.05051,34.99258
1.98857722580645,-117.59528,35.00211
1.91541629032258,-116.37677,35.00336
1.85585861290323,-118.14017,35.00896
2.63092583870968,-120.32015,35.0096
1.63981403225806,-115.70287,35.01005
1.54470519354839,-115.02888,35.01264
2.24623203225806,-118.68514,35.01313
2.68206680645161,-119.77518,35.01345
3.22979851612903,-119.23016,35.01463
1.70861696774194,-116.92153,35.01619
1.85752029032258,-116.24755,35.02619
1.71364132258065,-117.46645,35.02636
1.55280125806452,-115.57343,35.03209
1.77769887096774,-118.01151,35.03384
1.59813558064516,-114.89925,35.03391
2.63144067741935,-120.19225,35.037
1.72757093548387,-118.55666,35.03865
1.67068338709677,-116.79247,35.03966
3.05260522580645,-119.64707,35.04023
3.76814574193548,-119.10186,35.04078
1.82491825806452,-116.11826,35.04887
1.69526435483871,-117.33755,35.05046
1.48132609677419,-115.44393,35.05399
1.69064396774194,-114.76955,35.05502
1.87449051612903,-117.88277,35.05857
1.84533490322581,-116.66331,35.06298
1.83969735483871,-118.42809,35.06401
2.74350619354839,-120.06426,35.06426
4.44504829032258,-118.97347,35.06678
3.47313290322581,-119.51888,35.06686
1.71022438709677,-115.98889,35.07141
1.57113858064516,-117.20855,35.07441
1.46638932258065,-115.31435,35.07574
1.68443448387097,-117.75394,35.08316
1.76446667741935,-116.53409,35.08615
2.99870803225806,-120.48172,35.08672
1.96295312903226,-118.29943,35.08923
2.93364487096774,-119.93618,35.09137
3.59701403225806,-118.845,35.09263
4.12492903225806,-119.39059,35.09334
1.67127564516129,-115.85944,35.09379
1.48621383870968,-115.1847,35.09734
1.55055267741935,-117.07948,35.09821
1.65849051612903,-117.62502,35.1076
1.80338816129032,-116.40478,35.10917
1.68191877419355,-118.17069,35.1143
2.75959219354839,-120.35374,35.11432
1.62090580645161,-115.72991,35.11603
2.63231180645161,-118.71643,35.11833
3.188743,-119.808,35.11834
1.50970151612903,-115.05496,35.11878
5.07953393548387,-119.26221,35.11967
1.50570483870968,-116.95032,35.12187
